id_student,score_kuesioner,studied_credits,date_registration,final_result,label
631109,91.0,60,-52.0,Pass,1
631111,90.0,90,-45.0,Fail,0
631113,77.0,60,-31.0,Pass,1
631117,98.0,30,-57.0,Distinction,1
631122,98.0,60,-44.0,Fail,0
631131,76.0,120,-43.0,Pass,1
631132,75.5,60,-52.0,Fail,0
631189,90.0,30,-15.0,Fail,0
631193,86.0,120,-127.0,Withdrawn,0
631201,90.0,30,-22.0,Pass,1
631207,49.0,60,-17.0,Fail,0
631212,82.0,30,-10.0,Withdrawn,0
631216,34.0,60,-44.0,Fail,0
631225,83.5,60,-20.0,Pass,1
631230,1.0,60,-162.0,Pass,1
631235,81.0,60,-43.0,Pass,1
631240,65.0,60,-28.0,Withdrawn,0
631247,100.0,60,-30.0,Distinction,1
631248,100.0,120,-32.0,Pass,1
631257,70.0,60,-36.0,Pass,1
631266,1.0,75,-155.0,Fail,0
631277,82.5,30,-17.0,Pass,1
631290,87.0,30,-23.0,Distinction,1
631293,60.0,60,-162.0,Withdrawn,0
631299,41.0,60,-43.0,Fail,0
631300,82.0,90,-43.0,Withdrawn,0
631311,88.0,60,-15.0,Pass,1
631322,47.0,60,-40.0,Pass,1
631327,79.0,60,-25.0,Pass,1
631334,97.0,60,-24.0,Pass,1
631336,50.0,60,-74.0,Withdrawn,0
631341,77.5,60,-29.0,Fail,0
631354,86.5,120,-50.0,Withdrawn,0
631355,82.0,60,-40.0,Fail,0
631356,97.0,30,-36.0,Pass,1
631384,86.5,60,-24.0,Pass,1
631388,62.0,60,-15.0,Pass,1
631392,85.0,30,-15.0,Distinction,1
631416,1.0,60,-162.0,Pass,1
631422,82.0,60,-36.0,Withdrawn,0
631438,83.0,60,-109.0,Fail,0
631439,84.0,60,-39.0,Distinction,1
631441,94.0,60,-27.0,Distinction,1
631442,88.0,60,-46.0,Fail,0
631444,71.0,60,-50.0,Withdrawn,0
631445,75.5,60,-50.0,Pass,1
631446,86.0,30,-24.0,Withdrawn,0
631453,45.0,60,-29.0,Fail,0
631454,90.0,30,-17.0,Distinction,1
631455,88.0,60,-28.0,Distinction,1
631467,75.0,60,-29.0,Pass,1
631473,89.0,120,-22.0,Distinction,1
631491,100.0,90,-74.0,Distinction,1
631492,69.0,120,-46.0,Pass,1
631509,90.0,30,-25.0,Pass,1
631513,82.0,60,-23.0,Withdrawn,0
631514,63.0,60,-39.0,Pass,1
631515,90.0,60,-27.0,Pass,1
631524,70.0,60,-22.0,Withdrawn,0
631527,34.0,60,-29.0,Withdrawn,0
631530,75.0,60,-30.0,Pass,1
631542,72.5,30,-28.0,Pass,1
631561,77.5,60,-46.0,Withdrawn,0
631563,83.0,120,-46.0,Fail,0
631569,80.0,90,-28.0,Pass,1
631573,75.0,30,-60.0,Pass,1
631583,73.0,60,-39.0,Pass,1
631603,90.0,90,-31.0,Pass,1
631610,83.5,60,-30.0,Withdrawn,0
631613,75.0,60,-35.0,Pass,1
631623,56.0,60,-36.0,Withdrawn,0
631639,84.0,60,-34.0,Pass,1
631640,1.0,60,-24.0,Pass,1
631650,88.0,60,-30.0,Fail,0
631655,69.0,60,-29.0,Fail,0
631658,93.0,60,-108.0,Distinction,1
631663,94.0,60,-10.0,Pass,1
631670,81.0,60,-36.0,Pass,1
631673,84.0,90,-25.0,Pass,1
631679,92.5,120,-46.0,Distinction,1
631680,75.0,120,-17.0,Pass,1
631681,69.0,90,-22.0,Pass,1
631693,79.0,30,-36.0,Fail,0
631699,98.0,30,-25.0,Distinction,1
631701,60.0,90,-24.0,Fail,0
631715,92.0,30,-25.0,Pass,1
631719,92.5,90,-29.0,Pass,1
631723,57.0,30,-9.0,Pass,1
631724,96.0,60,-35.0,Pass,1
631740,83.0,60,-94.0,Pass,1
631749,54.0,60,-34.0,Withdrawn,0
631753,87.5,30,-8.0,Pass,1
631756,35.0,30,-11.0,Fail,0
631765,89.5,60,-34.0,Pass,1
631766,95.5,60,-41.0,Pass,1
631771,86.5,60,-22.0,Distinction,1
631772,92.0,30,-25.0,Pass,1
631775,1.0,60,-66.0,Fail,0
631777,92.0,60,-30.0,Distinction,1
631786,82.0,30,-11.0,Pass,1
631788,65.0,30,-8.0,Withdrawn,0
631807,86.0,30,-15.0,Withdrawn,0
631813,43.0,60,-29.0,Fail,0
631835,55.0,120,-51.0,Pass,1
631837,93.5,90,-34.0,Distinction,1
631846,79.0,60,-22.0,Withdrawn,0
631848,85.0,60,-35.0,Pass,1
631850,99.0,60,-22.0,Distinction,1
631851,98.0,60,-41.0,Distinction,1
631853,85.0,90,-34.0,Pass,1
631860,97.0,60,-24.0,Withdrawn,0
631870,91.0,90,-32.0,Withdrawn,0
631880,89.5,90,-101.0,Withdrawn,0
631884,79.0,60,-24.0,Pass,1
631888,67.0,30,-22.0,Withdrawn,0
631913,83.5,60,-27.0,Fail,0
631924,81.5,120,-155.0,Pass,1
631925,66.0,90,-28.0,Withdrawn,0
631929,70.0,60,-29.0,Withdrawn,0
631935,79.5,30,-17.0,Pass,1
631945,87.0,60,-22.0,Fail,0
631953,75.0,30,-15.0,Pass,1
631954,63.0,120,-67.0,Pass,1
631978,52.0,30,-4.0,Fail,0
631981,79.0,30,-34.0,Pass,1
631998,85.0,60,-84.0,Pass,1
632004,74.5,30,-93.0,Pass,1
632017,87.0,60,-24.0,Pass,1
632019,81.0,90,-25.0,Fail,0
632037,20.0,100,-28.0,Fail,0
632044,89.5,60,-29.0,Pass,1
632074,89.0,60,-24.0,Pass,1
632078,74.5,60,-24.0,Fail,0
632083,91.5,30,-34.0,Pass,1
632084,93.0,60,-36.0,Distinction,1
632093,30.0,60,-94.0,Pass,1
632107,90.0,30,-29.0,Withdrawn,0
632111,69.0,60,-29.0,Pass,1
632113,85.5,60,-36.0,Fail,0
632114,87.0,90,-29.0,Fail,0
632115,76.0,60,-29.0,Fail,0
632124,88.0,60,-23.0,Withdrawn,0
632125,63.0,60,-29.0,Fail,0
632133,82.0,60,-29.0,Withdrawn,0
632134,60.0,60,-15.0,Withdrawn,0
632135,87.0,60,-29.0,Withdrawn,0
632143,97.0,60,-15.0,Fail,0
632148,85.5,60,-36.0,Fail,0
632152,92.5,30,-8.0,Withdrawn,0
632153,77.5,30,-12.0,Pass,1
632161,82.0,30,-77.0,Pass,1
632179,67.0,90,-98.0,Withdrawn,0
632181,80.0,60,-19.0,Withdrawn,0
632190,50.0,60,-23.0,Withdrawn,0
632195,83.0,60,-29.0,Fail,0
632205,78.0,60,-29.0,Pass,1
632210,50.0,30,-22.0,Fail,0
632215,91.0,60,-23.0,Distinction,1
632231,77.0,60,-30.0,Fail,0
632242,58.5,60,-17.0,Withdrawn,0
632254,78.0,60,-22.0,Pass,1
632255,1.0,120,-25.0,Withdrawn,0
632258,80.0,60,-27.0,Pass,1
632260,67.0,60,-150.0,Withdrawn,0
632266,72.5,30,-35.0,Pass,1
632276,74.5,120,-106.0,Withdrawn,0
632281,100.0,60,-134.0,Pass,1
632290,85.0,60,-80.0,Pass,1
632302,72.5,60,-35.0,Pass,1
632305,80.0,60,-25.0,Pass,1
632306,96.0,60,-25.0,Distinction,1
632312,57.0,60,-27.0,Fail,0
632313,95.0,60,-23.0,Distinction,1
632314,45.0,60,-29.0,Withdrawn,0
632316,84.0,60,-28.0,Pass,1
632329,65.0,30,-29.0,Withdrawn,0
632339,74.5,60,-29.0,Pass,1
632363,73.5,60,-23.0,Fail,0
632365,82.0,30,-98.0,Distinction,1
632368,72.5,30,-31.0,Fail,0
632376,99.0,30,-29.0,Withdrawn,0
632378,89.0,30,-78.0,Distinction,1
632379,80.0,120,-28.0,Pass,1
632380,89.5,60,-23.0,Pass,1
632389,93.0,30,-29.0,Distinction,1
632402,84.5,60,-24.0,Pass,1
632447,74.0,60,-36.0,Withdrawn,0
632451,78.0,60,-72.0,Pass,1
632454,88.5,60,-32.0,Pass,1
632458,87.5,60,-106.0,Distinction,1
632459,67.0,60,-28.0,Pass,1
632463,33.0,60,-29.0,Fail,0
632469,58.0,60,-29.0,Withdrawn,0
632470,57.0,60,-35.0,Fail,0
632473,100.0,120,-10.0,Fail,0
632475,87.5,30,-12.0,Pass,1
632482,49.0,60,-24.0,Fail,0
632483,92.5,30,-15.0,Pass,1
632485,80.0,60,-15.0,Pass,1
632486,73.0,90,-29.0,Withdrawn,0
632503,95.0,60,-36.0,Distinction,1
632504,53.0,60,-29.0,Fail,0
632506,60.0,60,-17.0,Fail,0
632512,81.0,30,-17.0,Pass,1
632513,90.0,60,-25.0,Distinction,1
632514,80.0,30,-24.0,Distinction,1
632526,83.5,30,-17.0,Pass,1
632536,87.5,120,-36.0,Fail,0
632543,90.0,30,-10.0,Distinction,1
632544,75.5,60,-17.0,Pass,1
632546,93.0,60,-22.0,Fail,0
632547,86.5,120,-35.0,Fail,0
632551,78.0,60,-29.0,Fail,0
632554,50.0,90,-29.0,Distinction,1
632556,79.5,60,-22.0,Fail,0
632559,80.0,30,-25.0,Pass,1
632569,91.0,30,-22.0,Distinction,1
632571,96.0,30,-22.0,Pass,1
632574,59.0,60,-36.0,Withdrawn,0
632575,91.5,60,-60.0,Pass,1
632577,76.5,30,-10.0,Fail,0
632578,84.0,60,-30.0,Pass,1
632588,92.5,60,-25.0,Distinction,1
632597,79.0,30,-24.0,Pass,1
632605,1.0,60,-147.0,Fail,0
632613,75.0,30,-10.0,Fail,0
632618,87.0,120,-35.0,Withdrawn,0
632619,80.0,30,-15.0,Pass,1
632620,88.0,60,-22.0,Pass,1
632623,88.0,60,-22.0,Pass,1
632626,59.5,90,-87.0,Withdrawn,0
632631,67.0,30,-29.0,Fail,0
632632,1.0,60,-49.0,Pass,1
632635,74.0,60,-23.0,Pass,1
632637,65.5,60,-31.0,Fail,0
632638,81.5,30,-10.0,Fail,0
632640,63.0,30,-8.0,Pass,1
632641,80.0,60,-24.0,Withdrawn,0
632645,80.0,60,-120.0,Pass,1
632658,56.0,60,-34.0,Pass,1
632667,83.0,30,-23.0,Pass,1
632673,77.5,30,-15.0,Pass,1
632675,73.5,30,-17.0,Pass,1
632680,92.0,60,-27.0,Distinction,1
632682,74.0,60,-31.0,Fail,0
632687,53.0,30,-8.0,Pass,1
632691,79.0,120,-27.0,Withdrawn,0
632698,83.0,60,-17.0,Pass,1
632700,93.0,60,-29.0,Withdrawn,0
632704,78.5,120,-35.0,Pass,1
632705,86.5,60,-28.0,Pass,1
632709,90.5,30,-42.0,Pass,1
632712,80.5,60,-34.0,Fail,0
632719,60.0,60,-71.0,Withdrawn,0
632722,1.0,60,-31.0,Withdrawn,0
632725,28.0,60,-23.0,Fail,0
632741,77.0,60,-28.0,Pass,1
632752,82.5,60,-32.0,Pass,1
632756,98.0,60,-34.0,Distinction,1
632759,92.0,60,-22.0,Withdrawn,0
632790,83.0,60,-17.0,Pass,1
632793,51.0,60,-22.0,Withdrawn,0
632795,70.0,210,-88.0,Withdrawn,0
632800,92.0,30,-27.0,Fail,0
632801,92.0,90,-27.0,Fail,0
632814,42.0,120,-23.0,Fail,0
632823,82.5,60,-29.0,Pass,1
632826,87.0,120,-9.0,Pass,1
632831,90.0,60,-31.0,Fail,0
632836,83.0,30,-27.0,Distinction,1
632840,67.0,60,-23.0,Fail,0
632845,88.0,60,-28.0,Pass,1
632847,65.0,60,-35.0,Withdrawn,0
632848,88.0,60,-22.0,Pass,1
632856,42.0,90,-27.0,Withdrawn,0
632866,88.5,60,-121.0,Withdrawn,0
632869,84.0,60,-32.0,Fail,0
632877,85.0,60,-84.0,Distinction,1
632883,95.0,30,-22.0,Pass,1
632895,80.0,60,-24.0,Pass,1
632898,79.0,60,-27.0,Fail,0
632900,80.0,60,-25.0,Pass,1
632904,81.0,60,-16.0,Withdrawn,0
632923,65.5,60,-22.0,Withdrawn,0
632929,81.0,60,-18.0,Withdrawn,0
632936,71.5,30,-28.0,Pass,1
632942,98.0,120,-21.0,Withdrawn,0
632947,83.0,120,-27.0,Pass,1
632950,99.0,30,-42.0,Distinction,1
632955,1.0,60,-81.0,Pass,1
632958,65.5,90,-23.0,Withdrawn,0
632959,82.5,30,-24.0,Distinction,1
632966,78.0,30,-10.0,Withdrawn,0
632977,87.0,30,-27.0,Pass,1
632989,75.0,30,-10.0,Pass,1
632991,79.0,60,-27.0,Pass,1
633008,91.5,30,-25.0,Distinction,1
633024,90.0,60,-31.0,Pass,1
633026,87.5,30,-27.0,Withdrawn,0
633047,39.5,30,-16.0,Fail,0
633060,70.0,30,-56.0,Pass,1
633069,94.5,30,-113.0,Distinction,1
633071,75.0,30,-23.0,Withdrawn,0
633077,84.5,60,-27.0,Distinction,1
633079,88.0,60,-10.0,Pass,1
633093,70.0,30,-106.0,Pass,1
633096,85.0,30,-8.0,Fail,0
633098,90.0,30,-10.0,Pass,1
633100,76.0,120,-22.0,Withdrawn,0
633107,86.0,60,-25.0,Pass,1
633112,100.0,60,-25.0,Distinction,1
633118,79.0,30,-15.0,Pass,1
633123,95.0,30,-10.0,Pass,1
633130,86.5,60,-29.0,Pass,1
633157,75.0,120,-25.0,Fail,0
633162,59.0,60,-32.0,Fail,0
633178,70.0,60,-24.0,Pass,1
633179,93.5,60,-31.0,Pass,1
633193,71.0,60,-22.0,Pass,1
633198,69.0,60,-25.0,Fail,0
633205,87.5,60,-25.0,Fail,0
633207,62.0,60,-25.0,Fail,0
633208,68.5,60,-32.0,Pass,1
633209,77.5,30,-25.0,Pass,1
633212,87.5,60,-29.0,Pass,1
633214,86.0,60,-25.0,Fail,0
633219,81.0,60,-22.0,Pass,1
633221,94.0,60,-25.0,Fail,0
633228,68.5,60,-32.0,Fail,0
633238,52.5,90,-22.0,Withdrawn,0
633243,20.0,120,-24.0,Withdrawn,0
633245,88.5,60,-32.0,Fail,0
633250,84.0,60,-25.0,Pass,1
633256,54.0,60,-17.0,Withdrawn,0
633257,40.0,60,-31.0,Fail,0
633259,94.0,30,-23.0,Fail,0
633270,97.0,60,-24.0,Pass,1
633273,63.0,60,-23.0,Withdrawn,0
633281,79.0,60,-24.0,Distinction,1
633285,87.5,90,-17.0,Fail,0
633292,79.0,60,-22.0,Fail,0
633295,95.0,60,-122.0,Fail,0
633297,68.0,60,-22.0,Fail,0
633303,90.0,60,-45.0,Distinction,1
633304,92.0,30,-24.0,Pass,1
633310,73.5,60,-23.0,Fail,0
633319,79.0,60,-25.0,Pass,1
633325,52.0,60,-25.0,Pass,1
633328,84.0,60,-18.0,Withdrawn,0
633331,73.0,60,-25.0,Withdrawn,0
633334,67.0,90,-144.0,Fail,0
633341,33.0,90,-25.0,Fail,0
633355,90.0,60,-25.0,Pass,1
633368,63.0,60,-25.0,Pass,1
633378,82.5,60,-32.0,Withdrawn,0
633380,69.0,120,-29.0,Fail,0
633384,44.0,90,-22.0,Withdrawn,0
633386,69.5,120,-32.0,Pass,1
633388,93.5,60,-23.0,Distinction,1
633389,67.5,30,-15.0,Fail,0
633394,85.0,60,-29.0,Fail,0
633395,40.0,60,-24.0,Fail,0
633397,80.0,120,-24.0,Fail,0
633403,90.0,60,-22.0,Fail,0
633409,80.0,60,-24.0,Fail,0
633411,84.5,60,-22.0,Fail,0
633414,45.0,120,-120.0,Fail,0
633417,78.0,30,-12.0,Pass,1
633424,82.0,30,-101.0,Pass,1
633429,95.0,30,-13.0,Pass,1
633432,23.0,60,-24.0,Withdrawn,0
633435,65.0,30,-15.0,Fail,0
633447,99.0,30,-22.0,Fail,0
633453,87.5,30,-25.0,Distinction,1
633455,53.5,60,-23.0,Withdrawn,0
633459,60.0,30,-11.0,Pass,1
633460,13.0,30,-23.0,Fail,0
633464,89.0,30,-17.0,Distinction,1
633467,58.0,60,-25.0,Pass,1
633472,88.5,60,-32.0,Pass,1
633474,85.0,30,-24.0,Distinction,1
633475,80.0,60,-44.0,Fail,0
633491,76.0,60,-29.0,Fail,0
633493,100.0,30,-15.0,Distinction,1
633498,80.0,30,-23.0,Fail,0
633499,66.0,60,-27.0,Pass,1
633504,85.0,120,-32.0,Distinction,1
633505,78.0,60,-25.0,Fail,0
633510,72.0,60,-22.0,Fail,0
633511,86.5,30,-46.0,Pass,1
633514,75.0,30,-15.0,Pass,1
633516,77.5,60,-25.0,Pass,1
633530,96.0,60,-15.0,Withdrawn,0
633544,79.0,60,-25.0,Pass,1
633555,94.5,60,-50.0,Distinction,1
633560,80.5,60,-32.0,Distinction,1
633561,52.0,30,-45.0,Pass,1
633568,69.5,60,-60.0,Pass,1
633570,81.5,60,-24.0,Pass,1
633574,75.0,120,-109.0,Pass,1
633585,100.0,30,-10.0,Fail,0
633588,92.5,30,-8.0,Pass,1
633590,90.0,60,-29.0,Distinction,1
633591,86.0,60,-15.0,Pass,1
633603,60.0,60,-31.0,Fail,0
633605,94.0,60,-22.0,Pass,1
633608,77.0,30,-12.0,Distinction,1
633609,87.0,30,-10.0,Pass,1
633618,92.0,90,-53.0,Withdrawn,0
633625,50.0,60,-10.0,Withdrawn,0
633628,82.0,60,-78.0,Fail,0
633634,78.5,30,-78.0,Fail,0
633637,56.5,60,-24.0,Fail,0
633643,75.0,30,-13.0,Pass,1
633646,79.5,60,-31.0,Pass,1
633647,70.0,30,-24.0,Pass,1
633650,77.0,60,-32.0,Pass,1
633655,100.0,60,-25.0,Distinction,1
633660,84.0,30,-24.0,Pass,1
633666,84.0,30,-10.0,Pass,1
633669,89.5,60,-31.0,Pass,1
633676,58.0,60,-15.0,Withdrawn,0
633679,40.0,60,-17.0,Withdrawn,0
633682,88.0,30,-10.0,Pass,1
633683,69.0,30,2.0,Pass,1
633685,74.0,30,-24.0,Pass,1
633690,91.0,30,-17.0,Pass,1
633691,78.0,60,-22.0,Pass,1
633695,100.0,60,-23.0,Distinction,1
633716,76.5,60,-24.0,Withdrawn,0
633717,77.5,60,-22.0,Pass,1
633722,100.0,30,-24.0,Distinction,1
633732,66.0,60,-24.0,Withdrawn,0
633745,89.5,60,-23.0,Pass,1
633746,71.5,30,-67.0,Pass,1
633747,86.5,30,-10.0,Pass,1
633756,81.5,60,-15.0,Pass,1
633763,75.0,60,-23.0,Pass,1
633764,71.0,60,-24.0,Pass,1
633773,82.0,60,-22.0,Pass,1
633818,70.0,30,-17.0,Pass,1
633824,98.0,60,-122.0,Distinction,1
633840,77.0,60,-23.0,Fail,0
633857,97.0,60,-24.0,Distinction,1
633864,91.0,60,-24.0,Distinction,1
633865,70.0,60,-30.0,Fail,0
633867,85.0,90,-30.0,Pass,1
633881,65.5,60,-23.0,Withdrawn,0
633884,68.0,60,-17.0,Withdrawn,0
633902,100.0,60,-77.0,Pass,1
633913,90.0,60,-17.0,Withdrawn,0
633914,72.0,60,-22.0,Pass,1
633921,85.0,60,-24.0,Pass,1
633923,93.5,30,-11.0,Pass,1
633924,88.5,60,-24.0,Fail,0
633929,81.0,60,-19.0,Pass,1
633931,92.5,90,-100.0,Distinction,1
633935,87.0,60,-24.0,Pass,1
633942,70.0,30,-23.0,Distinction,1
633949,100.0,60,-38.0,Distinction,1
633956,85.0,30,-24.0,Distinction,1
633960,95.0,60,-63.0,Distinction,1
633979,75.0,30,-13.0,Distinction,1
633983,88.5,120,-22.0,Pass,1
633987,69.0,30,3.0,Pass,1
633990,78.0,30,-30.0,Withdrawn,0
633998,79.0,60,-24.0,Pass,1
634018,88.0,30,-10.0,Pass,1
634019,60.0,30,-114.0,Pass,1
634027,66.0,30,-8.0,Pass,1
634035,50.0,120,-35.0,Withdrawn,0
634037,50.0,60,-28.0,Pass,1
634040,47.5,60,-23.0,Fail,0
634047,75.0,60,-85.0,Pass,1
634057,74.5,90,-23.0,Fail,0
634058,85.0,120,-31.0,Pass,1
634061,91.0,30,-23.0,Distinction,1
634066,74.0,30,-23.0,Fail,0
634070,82.5,90,-22.0,Pass,1
634075,94.5,120,-30.0,Distinction,1
634076,90.0,30,-17.0,Distinction,1
634077,88.5,60,-30.0,Pass,1
634088,86.0,90,-25.0,Distinction,1
634094,92.0,60,-17.0,Pass,1
634099,66.0,60,-23.0,Fail,0
634106,73.0,90,-17.0,Pass,1
634107,69.0,90,-23.0,Withdrawn,0
634111,94.5,90,-31.0,Withdrawn,0
634114,62.5,60,-17.0,Withdrawn,0
634119,89.0,60,-66.0,Pass,1
634128,82.0,60,-23.0,Pass,1
634139,87.5,120,-23.0,Pass,1
634155,93.0,60,-23.0,Distinction,1
634157,94.0,60,-23.0,Pass,1
634164,89.0,60,-29.0,Withdrawn,0
634165,88.5,90,-22.0,Pass,1
634167,90.0,60,-22.0,Distinction,1
634176,30.0,90,-22.0,Withdrawn,0
634178,88.0,60,-22.0,Pass,1
634187,96.0,60,-22.0,Withdrawn,0
634188,73.0,60,-29.0,Pass,1
634193,97.0,30,-102.0,Withdrawn,0
634200,86.5,60,-95.0,Pass,1
634209,95.0,90,-22.0,Pass,1
634216,100.0,60,-22.0,Pass,1
634217,96.0,60,-22.0,Distinction,1
634230,90.0,60,-29.0,Distinction,1
634234,90.0,30,-11.0,Distinction,1
634241,80.0,60,-23.0,Pass,1
634245,82.0,60,-15.0,Fail,0
634246,53.0,60,-22.0,Pass,1
634247,100.0,60,-35.0,Fail,0
634252,74.0,60,-23.0,Fail,0
634254,76.0,60,-15.0,Withdrawn,0
634258,67.5,30,-17.0,Distinction,1
634260,86.0,60,-17.0,Pass,1
634265,79.5,60,-29.0,Pass,1
634273,71.0,30,-7.0,Fail,0
634278,67.0,60,-23.0,Fail,0
634279,97.0,120,-20.0,Fail,0
634280,92.5,120,-30.0,Distinction,1
634286,85.0,60,-30.0,Pass,1
634304,70.5,60,-24.0,Pass,1
634305,85.0,120,-49.0,Pass,1
634309,57.0,30,-24.0,Fail,0
634311,45.0,30,-15.0,Fail,0
634316,85.0,30,-15.0,Pass,1
634318,96.0,30,-23.0,Pass,1
634320,75.0,30,-23.0,Pass,1
634323,90.0,30,-12.0,Distinction,1
634340,60.0,30,-17.0,Fail,0
634343,94.0,60,6.0,Pass,1
634344,50.0,30,-15.0,Fail,0
634345,85.0,30,-15.0,Fail,0
634347,75.0,30,-11.0,Withdrawn,0
634349,84.0,120,-22.0,Fail,0
634351,94.5,60,-25.0,Pass,1
634353,68.5,60,-29.0,Fail,0
634360,88.0,60,-15.0,Withdrawn,0
634365,89.0,30,-28.0,Distinction,1
634367,100.0,30,-15.0,Pass,1
634369,88.0,30,-12.0,Pass,1
634383,93.0,60,-22.0,Distinction,1
634397,89.0,60,-22.0,Fail,0
634404,92.5,30,-23.0,Distinction,1
634412,90.0,120,-22.0,Pass,1
634414,61.0,60,-23.0,Fail,0
634420,60.0,30,-23.0,Withdrawn,0
634426,73.5,60,-23.0,Pass,1
634427,84.0,60,-23.0,Pass,1
634429,71.0,60,-23.0,Distinction,1
634430,85.0,60,-23.0,Pass,1
634431,76.0,60,-23.0,Pass,1
634433,69.0,60,-17.0,Fail,0
634435,83.5,60,-23.0,Pass,1
634444,67.5,30,-11.0,Fail,0
634461,58.5,30,-5.0,Fail,0
634470,92.5,30,-22.0,Distinction,1
634472,95.0,120,-29.0,Distinction,1
634477,73.0,60,-29.0,Pass,1
634479,93.5,60,-22.0,Fail,0
634481,78.0,60,-29.0,Pass,1
634483,80.0,60,-29.0,Pass,1
634489,75.0,90,-92.0,Withdrawn,0
634491,82.5,60,-29.0,Pass,1
634494,63.0,30,-1.0,Fail,0
634498,51.0,30,-5.0,Fail,0
634500,80.0,120,-22.0,Pass,1
634503,85.0,30,-1.0,Pass,1
634507,88.0,60,-22.0,Pass,1
634508,73.0,60,-22.0,Withdrawn,0
634512,82.0,30,-22.0,Distinction,1
634523,40.0,30,-22.0,Withdrawn,0
634526,68.5,90,-3.0,Pass,1
634529,80.0,30,-22.0,Distinction,1
634530,77.0,30,-10.0,Pass,1
634536,90.0,120,-17.0,Pass,1
634539,80.0,60,-22.0,Fail,0
634547,88.0,30,-10.0,Pass,1
634551,72.5,30,-11.0,Pass,1
634552,91.0,60,-77.0,Pass,1
634569,82.5,30,-11.0,Pass,1
634570,94.5,60,-22.0,Pass,1
634578,87.5,60,-22.0,Withdrawn,0
634583,92.5,30,-15.0,Pass,1
634589,76.0,30,-22.0,Pass,1
634596,95.0,60,-22.0,Pass,1
634600,73.5,60,-51.0,Fail,0
634601,100.0,90,-60.0,Fail,0
634606,84.5,60,-29.0,Fail,0
634616,75.5,60,-20.0,Pass,1
634618,97.0,30,-22.0,Distinction,1
634635,93.5,60,-15.0,Fail,0
634636,78.0,60,-30.0,Pass,1
634646,70.0,60,-30.0,Distinction,1
634648,51.5,60,-155.0,Pass,1
634649,72.0,30,-17.0,Fail,0
634671,30.0,30,-22.0,Pass,1
634681,95.0,120,-17.0,Distinction,1
634693,50.0,120,-161.0,Withdrawn,0
634701,88.0,60,-20.0,Withdrawn,0
634715,96.5,60,-24.0,Distinction,1
634721,61.0,60,-29.0,Fail,0
634737,51.5,90,-22.0,Withdrawn,0
634744,57.0,60,-17.0,Fail,0
634746,85.0,30,-8.0,Pass,1
634749,89.5,90,-63.0,Pass,1
634751,89.0,30,-10.0,Distinction,1
634772,1.0,120,-162.0,Pass,1
634774,68.0,60,-22.0,Withdrawn,0
634776,77.0,90,-114.0,Withdrawn,0
634784,83.5,60,-22.0,Fail,0
634816,78.0,120,5.0,Pass,1
634817,75.5,60,-78.0,Withdrawn,0
634820,28.0,60,-15.0,Withdrawn,0
634822,55.0,30,-11.0,Fail,0
634824,61.5,60,-51.0,Pass,1
634833,89.0,60,-29.0,Distinction,1
634848,81.0,30,-8.0,Fail,0
634851,92.5,60,-29.0,Distinction,1
634853,51.0,60,-15.0,Withdrawn,0
634859,92.0,60,-22.0,Fail,0
634862,89.0,60,-22.0,Pass,1
634869,81.0,30,-17.0,Pass,1
634876,78.0,60,-22.0,Pass,1
634878,88.0,30,-13.0,Pass,1
634879,100.0,90,-28.0,Pass,1
634905,89.0,60,-22.0,Distinction,1
634909,89.0,60,-22.0,Fail,0
634918,74.0,120,-17.0,Fail,0
634919,84.0,60,-20.0,Pass,1
634924,97.0,60,-22.0,Distinction,1
634928,78.5,60,-29.0,Pass,1
634940,97.0,60,-30.0,Distinction,1
634943,78.0,120,-43.0,Withdrawn,0
634944,70.5,60,-17.0,Pass,1
634946,56.0,60,-21.0,Withdrawn,0
634957,40.0,60,-10.0,Withdrawn,0
634966,65.0,60,-162.0,Fail,0
634968,65.0,30,-11.0,Fail,0
634976,93.5,60,-24.0,Distinction,1
634986,97.5,30,-11.0,Pass,1
634999,89.5,60,-21.0,Distinction,1
635011,78.0,60,-22.0,Pass,1
635034,66.0,90,-17.0,Withdrawn,0
635035,95.0,30,-15.0,Pass,1
635041,79.0,60,-21.0,Withdrawn,0
635043,90.0,60,-21.0,Pass,1
635046,78.0,60,-17.0,Fail,0
635052,48.0,30,-17.0,Pass,1
635058,91.0,60,-17.0,Distinction,1
635079,86.0,60,-15.0,Withdrawn,0
635100,67.0,60,-21.0,Pass,1
635109,64.5,60,-17.0,Pass,1
635113,87.5,60,-24.0,Pass,1
635122,95.5,60,-28.0,Pass,1
635124,90.0,60,-20.0,Fail,0
635136,87.5,120,-22.0,Pass,1
635141,91.0,60,-20.0,Pass,1
635170,60.0,120,-142.0,Fail,0
635173,79.0,120,-28.0,Distinction,1
635184,71.0,60,-50.0,Fail,0
635228,96.5,60,-28.0,Pass,1
635230,92.5,60,-28.0,Distinction,1
635233,73.5,30,-5.0,Distinction,1
635241,76.5,60,-28.0,Pass,1
635244,58.0,60,-28.0,Pass,1
635246,79.5,60,-24.0,Fail,0
635247,50.0,60,-24.0,Pass,1
635255,85.0,60,-129.0,Distinction,1
635279,67.5,30,-129.0,Distinction,1
635325,71.0,30,-93.0,Pass,1
635328,100.0,90,-85.0,Fail,0
635334,87.5,30,-99.0,Distinction,1
635410,74.0,150,-115.0,Withdrawn,0
